site,plot,common.name,scientific.name,family,assessment.method,season,recapture,lifestyle,date
Wambiana,WetB,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,spotlighting,fall.2022,,terrestrial,16/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,16/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,16/6/2022
Wambiana,DryA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2022,,terrestrial,16/6/2022
Wambiana,DryA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,pitfall,fall.2022,,terrestrial,16/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,16/6/2022
Wambiana,DryA,Robust Ctenotus,Ctenotus robustus,Scincidae,pitfall,fall.2022,,terrestrial,16/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,cover board,fall.2022,y,arboreal,16/6/2022
Wambiana,DryB,Robust Ctenotus,Ctenotus robustus,Scincidae,pitfall,fall.2022,,terrestrial,16/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,16/6/2022
Wambiana,WetA,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,cover board,fall.2022,,arboreal,16/6/2022
Wambiana,WetA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2022,,terrestrial,16/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,16/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,17/6/2022
Wambiana,WetA,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,incidentals,fall.2022,,terrestrial,16/6/2022
Wambiana,WetB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,pitfall,fall.2022,,terrestrial,16/6/2022
Wambiana,WetB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,y,terrestrial,16/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,17/6/2022
Wambiana,DryA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2022,,terrestrial,17/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,18/6/2022
Wambiana,DryA,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,18/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,18/6/2022
Wambiana,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,18/6/2022
Wambiana,DryB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,pitfall,fall.2022,,terrestrial,17/6/2022
Wambiana,DryB,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,pitfall,fall.2022,,arboreal,17/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,18/6/2022
Wambiana,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,18/6/2022
Wambiana,WetA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2022,,terrestrial,17/6/2022
Wambiana,WetA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2022,,terrestrial,17/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,y,arboreal,17/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,y,arboreal,17/6/2022
Wambiana,WetA,Orange-flanked Rainbow-skink,Carlia rubigo,Scincidae,funnel,fall.2022,,terrestrial,17/6/2022
Wambiana,WetB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,,terrestrial,17/6/2022
Wambiana,DryA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2022,,terrestrial,18/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,cover board,fall.2022,,arboreal,18/6/2022
Wambiana,DryB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2022,,terrestrial,18/6/2022
Wambiana,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,18/6/2022
Wambiana,DryB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2022,,terrestrial,18/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,WetA,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,funnel,fall.2022,,terrestrial,18/6/2022
Wambiana,WetA,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,cover board,fall.2022,,arboreal,18/6/2022
Wambiana,WetA,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,cover board,fall.2022,y,arboreal,18/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,18/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,18/6/2022
Wambiana,WetA,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,cover board,fall.2022,,arboreal,18/6/2022
Wambiana,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,WetB,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,cover board,fall.2022,y,arboreal,18/6/2022
Wambiana,WetB,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,18/6/2022
Wambiana,WetB,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,funnel,fall.2022,,terrestrial,18/6/2022
Wambiana,WetB,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,pitfall,fall.2022,,arboreal,18/6/2022
Wambiana,WetB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2022,,terrestrial,18/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,19/6/2022
Wambiana,DryA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,funnel,fall.2022,,terrestrial,19/6/2022
Wambiana,DryA,Common Dwarf Skink,Menetia greyii,Scincidae,pitfall,fall.2022,,terrestrial,19/6/2022
Wambiana,WetB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2022,,terrestrial,19/6/2022
Wambiana,WetB,Adams' Snake-eye Skink,Cryptoblepharus adamsi,Scincidae,cover board,fall.2022,,arboreal,19/6/2022
Mourachan,DryA,Eastern Morethia,Morethia boulengeri,Scincidae,pitfall,fall.2022,,terrestrial,20/6/2022
Mourachan,WetA,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,20/6/2022
Mourachan,WetA,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,20/6/2022
Mourachan,WetA,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,20/6/2022
Mourachan,WetB,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,pitfall,fall.2022,,terrestrial,20/6/2022
Mourachan,WetA,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,fall.2022,,terrestrial,21/6/2022
Mourachan,WetB,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,fall.2022,,terrestrial,21/6/2022
Mourachan,WetB,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,21/6/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,fall.2022,,terrestrial,22/6/2022
Mourachan,WetA,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,fall.2022,,terrestrial,22/6/2022
Mourachan,WetB,Black-headed Goanna,Varanus tristis,Varanidae,funnel,fall.2022,,arboreal,22/6/2022
Mourachan,WetB,Iridescent Litter Skink,Lygisaurus foliorum,Scincidae,pitfall,fall.2022,,terrestrial,22/6/2022
Mourachan,DryB,Common Dwarf Skink,Menetia greyii,Scincidae,pitfall,fall.2022,,terrestrial,23/6/2022
Mourachan,WetB,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,23/6/2022
Mourachan,WetB,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,24/6/2022
Mourachan,WetB,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,24/6/2022
Mourachan,WetB,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,24/6/2022
Mourachan,DryA,Ragged Snake-eye Skink,Cryptoblepharus pannosus,Scincidae,cover board,fall.2022,,arboreal,25/6/2022
Mourachan,WetA,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,cover board,fall.2022,,arboreal,25/6/2022
Mourachan,DryB,Eastern Morethia,Morethia boulengeri,Scincidae,funnel,fall.2022,,terrestrial,26/6/2022
Mourachan,DryB,Common Dwarf Skink,Menetia greyii,Scincidae,pitfall,fall.2022,,terrestrial,26/6/2022
Mourachan,WetB,Common Dwarf Skink,Menetia greyii,Scincidae,pitfall,fall.2022,,terrestrial,26/6/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,8/8/2022
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryA,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryA,Short-footed Ctenotus,Ctenotus brevipes,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryA,Common Dwarf Skink,Menetia greyii,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,incidentals,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,9/8/2022
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,incidentals,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,fall.2022,,arboreal,8/8/2022
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,fall.2022,,arboreal,8/8/2022
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,8/8/2022
Rinyirru,WetB,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2022,,terrestrial,8/8/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,8/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,10/8/2022
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,10/8/2022
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,10/8/2022
Rinyirru,DryA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,pitfall,fall.2022,,arboreal,9/8/2022
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,pitfall,fall.2022,,arboreal,9/8/2022
Rinyirru,DryA,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,funnel,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryA,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,incidentals,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2022,y,terrestrial,9/8/2022
Rinyirru,DryB,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,10/8/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2022,,arboreal,10/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,incidentals,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2022,,terrestrial,9/8/2022
Rinyirru,DryB,Two-lined Dragon,Diporiphora bilineata,Agamidae,incidentals,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,incidentals,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetA,Asian House Gecko,Hemidactylus frenatus,Gekkonidae,funnel,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,9/8/2022
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2022,,arboreal,9/8/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2022,,terrestrial,9/8/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2022,,terrestrial,9/8/2022
